X,Y,As_ppm,Pb_ppm,Hg_ppb
77.027778,15.277027,0.47233407291263063,-0.8765712997170017,-0.24530787899074624
77.046296,15.277027,0.5946438179984579,-1.451450078523526,-0.24530787899074624
77.064815,15.277027,0.47233407291263063,-0.8578543491835272,-0.24530787899074624
77.083333,15.277027,0.3226390431053152,-0.914477731423141,-0.24530787899074624
77.101852,15.277027,0.7876342770866531,-0.766530958999146,-0.24530787899074624
77.12037,15.277027,0.3226390431053152,-0.9922571492531189,-0.24530787899074624
77.138889,15.277027,0.5946438179984579,-0.40357189342979694,-0.24530787899074624
77.175926,15.027044,0.3865775263046748,-0.24187938084395313,-0.08297811642676516
77.194444,15.027029,0.479009215729374,-0.22773902358281994,0.0
77.212963,15.027012,0.21950708819248996,-0.21368676880788934,0.4463946303571861
77.231481,15.026994,0.5423436049499546,-0.40357189342979694,0.27586429253634037
77.25,15.026976,0.58109090617881,-0.46536698074513766,0.35189388295066765
77.009259,15.045188,0.27755230082923354,-0.6276945432000993,0.13092975357145736
77.027778,15.045186,0.4336737947506955,-0.1583372525130554,0.13092975357145736
77.046296,15.045183,0.3473355614293911,-0.09100748856676646,0.0
77.064815,15.045179,0.4560374095459062,-0.1858422226076591,0.13092975357145736
77.083333,15.045173,0.15164551592913628,-0.25610895230558106,0.27586429253634037
77.101852,15.045165,0.2829119537170725,-0.28484029110767894,0.27586429253634037
77.12037,15.045156,0.5252042631255285,0.05040164147944616,-0.24530787899074624
77.138889,15.045145,0.561409792497314,0.19518157937485497,0.7618595071429148
77.157407,15.045133,0.25381920773890715,-0.1583372525130554,0.0
77.175926,15.045119,0.055480358092881,-0.1997215254561783,0.18453512321427137
77.194444,15.045104,-0.6073514248573608,-0.5450706667358345,0.13092975357145736
77.212963,15.045087,0.4207587073880262,-0.3883840946540681,0.23248676035896368
77.231481,15.045069,0.5555096109449627,-0.25610895230558106,0.18453512321427137
77.25,15.045051,0.42220605707157105,-0.22773902358281994,0.13092975357145736
77.009259,15.063263,0.46423522624163527,0.5007235200425562,0.13092975357145736
77.027778,15.063261,0.41639782755845756,-0.10431360147021924,0.0
77.046296,15.063258,0.49085960604046924,-0.2704288708577835,0.23248676035896368
77.064815,15.063254,0.49085960604046924,-0.1583372525130554,0.0701569977949824
77.083333,15.063248,0.35855666946733494,0.2528670664588096,0.0701569977949824
77.101852,15.06324,0.5833688245580109,-0.4188626611189717,0.23248676035896368
77.12037,15.063231,0.5742103708050399,0.09970151902148017,0.7010867513664397
77.138889,15.06322,0.40165335891026255,-0.1447095397808422,-0.24530787899074624
77.157407,15.063208,0.3865775263046748,-0.1583372525130554,-0.24530787899074624
77.175926,15.063194,0.34246845675655696,-0.6960446100795429,0.5701569977949824
77.194444,15.063179,0.43082518614728443,0.05040164147944616,0.0701569977949824
77.212963,15.063162,0.672663550495798,-0.24187938084395313,0.4463946303571861
77.231481,15.063144,0.684502322173828,-0.07777941782997684,0.385621874580711
77.25,15.063126,0.8666485928916007,-0.11769868286496336,0.27586429253634037
77.009259,15.081338,0.6166407499104744,2.2873285657425457,0.35189388295066765
77.027778,15.081337,0.5239631039960898,-0.05155377820270253,0.18453512321427137
77.046296,15.081333,0.5362725561119902,0.01270639752525405,0.23248676035896368
77.064815,15.081329,0.5362725561119902,-0.012778388830149801,0.3154648767857287
77.083333,15.081323,0.6379392472793379,-0.43425780345681125,0.13092975357145736
77.101852,15.081315,0.5946438179984579,0.087477209446119,0.18453512321427137
77.12037,15.081306,0.6316203969372749,-0.1583372525130554,0.0701569977949824
77.138889,15.081295,0.5590559433521827,0.05040164147944616,-0.24530787899074624
77.157407,15.081283,0.7783461368974564,0.05040164147944616,0.13092975357145736
77.175926,15.081269,0.479009215729374,-0.11769868286496336,0.35189388295066765
77.194444,15.081254,0.6913130031904671,-0.06462847913933974,0.27586429253634037
77.212963,15.081237,0.6013189608152012,-0.1997215254561783,0.0701569977949824
77.231481,15.081219,0.49085960604046924,0.0,0.0
77.25,15.081201,0.5684221871994477,-0.1858422226076591,0.3154648767857287
77.009259,15.099413,0.479009215729374,-0.09100748856676646,0.18453512321427137
77.009259,15.349099,0.6980552339934758,-0.8026178023893443,-0.24530787899074624
77.027778,15.349099,0.8666485928916007,-0.4969112655095452,0.0701569977949824
77.046296,15.349099,0.5946438179984579,-0.8578543491835272,-0.24530787899074624
77.064815,15.349099,0.5946438179984579,-0.5128504102609044,-0.24530787899074624
77.083333,15.349099,0.7876342770866531,-0.8578543491835272,-0.24530787899074624
77.101852,15.349099,0.7876342770866531,-0.9530321676144955,-0.24530787899074624
77.12037,15.349099,0.8666485928916007,-0.731012436034097,-0.24530787899074624
77.138889,15.349099,0.6980552339934758,-0.6109258444280422,-0.24530787899074624
77.157407,15.349099,0.5946438179984579,-0.6276945432000993,0.0701569977949824
77.175926,15.349099,0.3226390431053152,-0.914477731423141,-0.24530787899074624
77.194444,15.349099,0.47233407291263063,-0.8954448792720519,-0.24530787899074624
77.212963,15.349099,0.47233407291263063,-0.8208800851266458,-0.24530787899074624
77.231481,15.349099,0.3226390431053152,-1.0321764142881054,-0.24530787899074624
77.25,15.349099,0.6980552339934758,-0.37329788726572455,0.13092975357145736
77.009259,15.367117,0.8666485928916007,-0.6616106649643325,0.13092975357145736
77.027778,15.367117,-0.14235619087602278,-1.3564726937381268,0.0
77.046296,15.367117,0.7876342770866531,-1.1563571122670953,-0.24530787899074624
77.064815,15.367117,0.5946438179984579,-0.6787619232479974,0.27586429253634037
77.194444,15.171629,0.7018777304786973,-0.09100748856676646,0.00041290953857399604
77.083333,15.367117,0.47233407291263063,-0.7487017784418155,-0.24530787899074624
77.101852,15.367117,0.3226390431053152,-0.40357189342979694,-0.24530787899074624
77.12037,15.367117,0.3226390431053152,-0.4969112655095452,-0.24530787899074624
77.138889,15.367117,0.3226390431053152,-0.5289030018368283,-0.24530787899074624
77.157407,15.367117,0.47233407291263063,-0.6787619232479974,0.0701569977949824
77.175926,15.367117,0.7876342770866531,-0.21368676880788934,0.0
77.194444,15.367117,0.5946438179984579,-0.5613550666880627,0.0701569977949824
77.212963,15.367117,0.3226390431053152,0.025341610377239476,0.18453512321427137
77.231481,15.367117,0.47233407291263063,-0.9336725672418607,0.23248676035896368
77.25,15.367117,0.8666485928916007,-0.1997215254561783,0.13092975357145736
77.009259,15.385233,0.7876342770866531,-0.914477731423141,0.0701569977949824
77.027778,15.385233,0.47233407291263063,-0.914477731423141,0.385621874580711
